day,busid,Travelto48,Dwell48,Travelto60,Dwell60,Travelto50,Dwell50,Travelto51,Dwell51,Travelto52,Dwell52,Travelto45,Dwell45,Travelto46,Dwell46,Travelto6,Dwell6,Travelto8,Dwell8,Travelto10,Dwell10,Travelto11,Dwell11,Travelto12,Dwell12,Travelto13,Dwell13,Travelto14,Dwell14,Travelto1,Dwell1,Travelto55,Dwell55,Travelto57,Dwell57,Travelto58,Dwell58,Travelto59,Dwell59,Travelto107,Dwell107,Travelto61,Dwell61,Travelto62,Dwell62
2015-01-13,656,131,23,37,18,38,33,68,38,50,32,64,36,74,32,100,30,70,24,92,32,54,36,98,40,68,42,56,16,74,29,114,24,44,44,56,34,116,34,57,19,29,10,30,20
2015-01-13,656,844,26,42,32,56,38,120,32,46,32,66,32,106,34,64,47,76,38,82,40,66,48,106,48,76,63,74,44,104,62,160,34,56,42,56,46,84,34,58,34,44,10,30,24
2015-01-13,656,863,11,27,22,48,18,60,40,52,32,66,38,109,6,77,44,82,42,118,38,64,44,130,38,68,50,64,18,54,26,132,24,42,54,80,32,102,32,52,24,32,10,30,16
2015-01-13,656,882,10,26,36,62,20,64,38,54,30,62,12,54,28,114,32,68,32,84,46,82,80,136,58,88,92,106,28,96,32,118,26,44,40,54,34,72,32,54,28,38,28,48,30
2015-01-13,656,920,12,25,13,31,40,124,44,60,40,70,40,102,30,152,124,158,118,154,129,156,88,152,120,150,86,96,32,58,38,150,36,54,40,52,50,86,37,56,28,36,30,52,38
2015-01-13,656,126,36,82,18,36,29,80,38,48,38,64,32,74,38,94,36,64,50,88,30,52,36,160,52,79,73,85,34,90,38,124,36,54,44,56,56,98,34,54,24,34,26,46,30
2015-01-13,656,966,8,19,15,35,16,52,52,81,51,79,40,114,34,128,40,76,52,82,40,64,52,130,114,184,92,122,96,266,101,409,50,70,72,84,44,124,38,58,34,42,29,47,62
2015-01-13,656,158,28,46,18,34,28,81,33,43,22,50,30,87,36,116,58,126,38,70,42,68,44,96,40,66,69,81,19,63,45,178,35,51,45,57,41,82,16,36,40,50,30,47,41
2015-01-13,656,811,11,31,34,52,30,86,31,44,16,44,35,84,32,66,38,64,42,114,60,104,61,222,82,120,136,148,32,116,60,176,40,58,54,64,43,118,38,56,34,44,24,40,40
2015-01-13,656,727,25,75,16,32,32,80,36,48,17,44,42,76,16,80,32,92,34,98,40,62,32,80,44,68,52,64,24,60,44,150,28,44,38,50,16,114,34,57,45,55,20,40,32
2015-01-13,656,625,9,19,42,60,14,86,34,46,32,58,60,112,30,102,32,60,32,94,26,46,32,70,36,64,40,50,36,90,36,107,5,23,34,46,32,116,36,54,36,44,10,30,34
2015-01-13,656,708,10,23,15,34,13,93,34,44,21,49,37,89,36,94,46,73,31,73,36,58,32,74,38,62,30,42,8,48,56,152,36,54,32,42,40,116,40,60,37,44,26,45,37
2015-02-05,656,572,30,46,30,54,46,102,74,94,50,86,66,130,72,132,84,139,72,150,67,89,66,128,179,221,41,53,36,112,40,167,32,52,26,41,39,123,30,53,29,38,12,34,45
2015-02-05,656,335,11,23,24,46,33,112,30,44,20,52,42,106,152,210,22,66,27,76,45,64,32,71,58,84,148,158,6,54,24,90,22,35,37,48,28,117,11,30,24,34,8,24,24
2015-02-05,656,832,26,38,36,54,56,96,52,66,38,68,38,90,100,176,68,98,64,100,70,91,39,110,84,115,74,105,84,444,55,170,36,52,38,48,32,68,38,56,28,36,26,44,32
2015-02-05,656,276,24,40,18,36,32,98,32,44,28,54,34,80,24,56,26,58,28,60,44,60,30,66,28,52,18,28,20,55,25,99,34,48,30,40,30,70,28,46,18,26,10,28,26
2015-02-05,656,1284,28,42,22,42,14,98,42,56,17,47,36,74,34,110,34,62,46,110,83,101,27,69,40,64,74,86,30,90,36,112,32,48,36,46,42,78,29,46,30,38,22,40,24
2015-02-05,656,922,10,20,37,56,15,50,38,48,40,64,32,66,152,240,26,54,34,68,44,64,26,66,38,62,40,50,30,114,44,124,20,38,18,28,34,82,34,54,18,26,24,40,28
2015-02-05,656,976,10,23,30,45,16,68,34,48,16,48,8,60,26,70,26,54,30,88,34,60,32,80,40,72,36,48,26,76,28,94,22,38,30,40,30,116,31,48,32,40,24,44,30
2015-02-05,656,1142,28,42,24,46,45,88,48,62,32,66,44,106,46,104,46,76,78,122,50,84,76,216,96,182,90,102,34,93,37,179,30,50,60,73,33,73,38,58,26,36,10,28,34
2015-02-05,656,502,10,24,40,60,30,74,34,46,42,70,32,152,28,74,24,60,38,90,40,60,24,80,42,70,90,100,28,74,30,116,24,42,28,40,34,94,38,56,30,44,26,44,38
2015-02-05,656,1012,28,44,38,60,34,72,46,60,38,74,42,148,50,206,32,66,52,106,46,70,50,208,108,180,112,130,42,74,56,284,42,60,42,54,40,122,38,56,26,36,26,72,84
2015-02-23,656,482,8,22,18,38,30,116,74,86,50,78,64,100,36,94,86,140,66,118,60,82,28,70,40,66,30,40,28,80,42,132,24,42,20,30,24,70,14,34,22,30,12,34,18
2015-02-23,656,632,30,42,30,50,16,90,34,46,51,82,32,72,32,70,26,70,34,100,1284,1310,30,80,60,90,22,38,24,66,18,,,,,,,,,,,,,,54
2015-02-23,656,76,28,38,36,56,56,92,96,110,20,48,8,80,16,224,86,216,90,120,72,94,40,120,92,124,74,88,44,74,56,122,28,44,32,42,36,66,30,48,30,38,8,26,20
2015-02-23,656,470,24,36,22,42,33,74,76,92,28,54,54,90,40,112,24,60,36,70,42,64,30,72,36,68,30,42,26,100,26,110,26,42,38,50,30,70,30,72,18,26,20,40,22
2015-02-23,656,1014,24,36,32,52,72,104,34,50,28,58,34,70,40,118,26,56,38,98,26,52,26,76,24,54,16,30,26,80,18,88,6,22,18,30,30,60,34,54,16,24,24,42,30
2015-02-23,656,1140,24,36,38,60,36,124,58,70,32,60,73,110,6,106,76,124,78,112,44,68,32,164,55,109,82,112,64,248,36,228,30,47,38,48,34,66,30,50,26,34,24,38,22
2015-02-23,656,378,28,40,24,44,28,130,30,42,25,52,46,80,39,78,26,99,19,221,26,50,27,67,31,57,18,42,26,54,27,100,22,37,17,27,13,63,13,31,18,26,10,27,23
2015-02-23,656,1016,24,48,28,46,33,72,49,62,19,48,52,97,40,167,46,109,96,138,51,73,40,88,58,86,34,44,40,98,62,128,30,46,78,90,32,58,30,47,31,40,28,43,28
2015-02-23,656,1370,20,34,32,56,32,64,42,54,26,56,34,87,65,209,14,90,44,120,34,72,64,478,46,72,36,48,40,80,32,96,26,42,28,38,28,96,26,44,28,36,11,26,22
2015-02-23,656,501,7,21,28,54,28,66,40,59,18,45,30,66,52,94,26,60,32,102,36,58,52,100,32,66,44,58,26,92,50,152,32,48,22,32,28,100,32,50,16,24,22,40,12
2015-02-23,656,1010,8,20,28,52,16,50,58,72,32,62,54,130,52,282,36,110,50,136,62,82,58,104,59,107,71,81,31,76,30,98,44,60,34,44,32,78,36,58,24,32,26,44,26
2015-02-23,656,610,10,30,20,42,16,74,40,54,32,68,30,68,30,134,26,58,26,62,40,68,42,94,32,58,36,48,26,56,30,112,26,42,54,64,26,94,30,49,23,31,21,42,22
2015-02-23,656,750,22,34,30,52,32,64,44,56,29,58,34,79,43,75,30,102,46,80,56,76,28,74,36,68,42,56,28,466,70,152,32,48,42,54,94,126,32,54,28,36,52,72,16
2015-02-23,656,520,10,24,34,56,30,108,18,32,28,58,28,76,34,104,26,56,34,104,34,62,38,88,34,64,30,46,28,80,26,104,22,40,26,38,30,74,16,34,28,36,10,36,22
2015-02-24,656,53897,28,41,31,51,35,102,66,78,40,71,74,119,6,69,59,83,63,96,69,93,33,84,38,66,33,48,44,80,41,130,20,38,26,37,25,56,33,55,18,27,14,29,12
2015-02-24,656,650,22,36,32,54,16,78,14,30,27,63,50,94,36,114,12,62,30,70,38,60,28,78,32,61,30,44,24,64,26,108,8,24,44,56,28,98,14,102,20,30,10,30,14
2015-02-24,656,1052,32,48,40,60,36,130,48,60,32,64,96,136,6,44,50,75,69,103,58,80,40,88,42,70,62,72,28,60,28,156,22,38,30,40,28,86,30,50,18,25,14,31,12
2015-02-24,656,866,28,40,20,44,32,98,50,112,26,54,50,102,22,72,24,56,36,72,32,54,26,70,30,60,20,32,22,58,30,120,6,22,30,42,30,108,14,34,18,26,8,28,12
2015-02-24,656,1084,24,34,22,44,28,146,36,50,16,48,10,54,44,78,26,59,29,87,30,54,28,76,30,62,30,44,18,74,30,114,28,47,41,53,32,70,30,52,20,30,22,40,18
2015-02-24,656,1096,22,34,38,56,42,94,140,154,18,48,116,163,107,185,36,66,78,122,34,58,64,462,129,179,99,114,41,137,26,104,24,43,31,43,32,58,34,52,14,22,21,38,24
2015-02-24,656,180,22,34,26,44,28,118,30,42,42,74,32,90,28,54,22,48,30,86,20,46,38,88,46,76,48,62,12,68,24,96,8,22,20,30,26,70,28,46,26,34,10,26,22
2015-02-24,656,1126,10,28,28,50,30,72,48,62,26,56,46,82,37,80,36,62,38,94,40,66,36,82,34,62,26,40,40,72,36,106,28,47,29,39,32,84,32,50,24,33,9,27,24
2015-02-24,656,1726,12,24,20,42,16,94,48,62,28,60,32,70,44,96,8,34,32,96,24,92,72,122,46,78,84,96,24,72,24,130,24,40,24,36,26,68,26,44,24,32,10,28,14
2015-02-24,656,954,12,27,29,51,30,88,44,58,18,50,36,84,38,72,28,60,34,96,32,54,20,76,34,66,72,87,25,63,24,108,6,24,44,56,30,58,26,48,16,26,10,30,14
2015-02-24,656,1123,9,23,30,52,29,94,64,78,31,59,42,89,32,107,46,118,116,149,58,80,56,106,112,121,53,72,17,67,41,144,26,42,36,46,46,110,32,55,21,29,24,44,30
2015-02-24,656,714,10,22,20,42,16,98,32,48,28,56,36,74,48,118,40,68,26,64,32,56,32,80,32,70,36,50,28,98,34,104,22,38,48,60,26,56,30,48,18,24,10,28,30
2015-02-24,656,796,22,34,28,50,14,44,44,60,18,44,48,126,38,66,32,100,46,76,50,76,38,106,72,103,80,126,87,421,66,350,30,45,39,49,32,116,36,54,24,32,28,42,23
2015-02-24,656,321,10,22,22,42,29,93,34,48,30,62,29,71,34,82,28,65,28,90,16,42,40,86,47,75,30,44,21,66,26,110,24,39,17,30,28,55,27,48,24,32,7,31,8
2015-03-09,656,554,24,34,30,45,33,89,44,54,32,58,32,92,40,108,30,54,34,98,26,46,28,78,66,94,4,132,26,54,30,112,26,44,18,28,36,72,30,47,17,23,8,24,18
2015-03-09,656,996,8,18,24,46,24,116,26,38,28,52,10,40,52,144,24,56,36,126,46,80,46,114,56,96,28,40,30,118,30,126,22,36,16,28,28,60,12,28,28,34,9,24,16
2015-03-09,656,972,30,38,30,46,34,102,48,60,33,60,56,100,52,104,44,98,58,126,68,88,34,126,87,127,122,203,94,386,43,179,36,50,32,42,30,78,28,48,16,24,24,36,26
2015-03-09,656,264,8,16,16,32,14,52,24,34,14,38,8,42,26,50,24,52,28,56,44,62,36,104,30,52,24,34,18,76,29,115,22,38,16,28,26,66,37,58,18,26,24,42,39
2015-03-09,656,1331,22,32,14,32,10,44,41,53,33,57,26,57,27,109,33,79,90,128,55,81,58,105,53,80,24,34,44,191,50,193,31,47,38,48,42,76,30,46,24,34,25,39,28
2015-03-09,656,836,26,43,26,50,35,98,41,53,29,63,27,99,38,86,25,49,36,80,25,43,24,60,32,56,62,74,6,58,25,97,19,34,28,37,24,56,29,43,29,48,8,24,28
2015-03-09,656,1164,8,17,15,33,12,42,32,44,34,62,52,126,33,98,32,66,30,88,34,56,60,100,44,66,70,80,22,67,31,119,26,42,52,62,30,122,30,50,26,32,10,26,32
2015-03-09,656,1010,24,38,21,42,34,92,44,58,32,62,34,208,62,98,32,58,52,112,40,72,48,278,90,128,96,108,30,68,52,210,32,46,38,48,34,66,36,52,24,32,22,38,40
2015-03-09,656,460,10,24,20,40,36,116,34,50,18,46,38,72,26,54,34,60,44,94,30,50,34,94,40,64,48,60,26,78,32,102,26,42,50,62,32,104,28,50,28,36,22,38,34
2015-03-09,656,1064,28,38,18,34,32,110,42,54,60,90,30,76,44,84,30,54,48,116,42,68,76,122,71,102,98,118,36,86,60,172,30,46,32,42,64,104,34,54,28,38,24,70,8
2015-03-12,656,532,10,28,38,64,52,92,45,58,41,74,52,120,54,136,27,59,42,108,16,42,30,82,14,50,26,42,8,62,26,110,8,26,21,35,11,47,15,53,19,27,11,34,15
2015-03-12,656,1039,27,43,38,64,32,82,36,47,18,46,36,81,37,106,26,60,34,84,33,59,31,81,30,60,26,38,26,60,26,116,24,42,21,34,27,114,16,69,18,28,7,28,14
2015-03-12,656,1070,38,54,40,62,54,160,122,138,18,52,90,136,6,86,50,86,86,128,40,82,44,136,100,136,64,78,36,100,32,124,22,40,30,42,28,66,32,58,20,28,10,30,14
2015-03-12,656,560,30,44,48,74,40,78,42,54,36,64,46,94,35,112,36,66,56,102,20,44,36,84,36,67,31,45,24,68,32,116,24,42,24,36,28,64,34,54,18,26,10,30,16
2015-03-12,656,1048,30,46,54,76,38,77,47,59,42,74,44,86,32,78,28,66,214,272,32,56,32,78,40,70,66,78,40,142,44,130,38,56,40,54,36,114,34,52,20,33,23,43,14
2015-03-12,656,658,28,44,34,56,36,90,44,56,34,66,38,100,40,80,30,74,42,98,38,62,42,90,34,66,56,70,27,64,28,114,32,52,38,50,32,82,30,52,20,28,10,30,26
2015-03-12,656,964,12,28,30,56,34,112,36,50,16,58,34,78,26,96,32,60,30,72,40,64,30,84,34,64,34,,,,46,145,25,43,52,64,32,106,32,50,20,30,26,46,28
2015-03-12,656,946,34,50,32,54,42,90,62,76,32,64,48,88,38,128,34,62,62,112,46,78,64,120,70,100,42,54,38,240,40,238,31,50,40,52,36,70,36,58,32,42,26,46,34
2015-03-12,656,540,12,34,22,48,32,104,42,56,38,80,74,158,34,108,34,66,38,90,42,66,34,98,42,72,30,42,24,124,26,113,8,28,46,60,31,74,16,36,20,30,24,44,28
2015-03-12,656,860,28,54,36,58,38,80,46,60,20,52,42,82,32,96,28,64,34,104,34,58,54,100,44,76,24,36,26,86,38,128,34,64,38,52,32,74,28,54,20,30,10,32,14
2015-03-12,656,958,10,26,38,62,16,108,36,50,42,74,28,108,34,116,30,66,50,112,18,44,46,104,38,68,74,88,22,54,26,126,22,40,28,40,30,66,30,50,20,28,10,28,26
2015-03-12,656,955,9,23,20,42,16,116,40,54,30,68,40,180,37,122,24,56,36,112,28,52,48,102,54,84,58,74,34,108,32,166,33,54,37,50,32,70,36,56,20,30,22,42,32
2015-03-12,656,726,20,30,46,62,34,106,62,74,36,62,48,160,54,128,38,66,48,100,38,64,52,100,126,228,78,92,34,112,57,232,32,48,38,48,30,106,38,56,24,32,26,40,32
2015-03-12,656,168,22,32,14,30,14,42,34,46,28,57,31,65,32,124,30,56,44,102,30,50,42,86,52,76,32,44,24,72,32,122,24,39,33,45,46,118,26,46,38,44,28,44,98
2015-03-12,656,1042,10,24,26,43,13,47,41,53,20,44,33,71,72,128,33,63,38,92,33,61,36,121,35,63,47,59,28,168,43,209,33,51,81,91,40,139,34,52,27,35,22,38,32
2015-03-12,656,738,8,18,13,34,25,60,34,45,25,52,30,119,30,55,23,48,24,130,52,78,40,84,46,74,44,54,30,80,28,110,24,42,34,44,30,96,28,46,36,43,6,24,29
2015-03-12,656,1056,10,20,14,28,30,68,32,44,20,46,40,90,42,76,26,52,34,92,18,46,44,96,42,66,40,50,50,82,34,124,28,44,40,50,41,72,30,46,24,32,8,26,26
2015-03-12,656,1464,8,18,14,28,32,64,34,46,28,52,34,134,70,178,28,50,36,72,30,50,36,76,34,62,74,84,12,84,34,158,30,54,36,46,30,62,30,52,16,26,30,42,40
2015-03-12,656,666,10,26,32,48,12,44,28,40,16,40,26,98,48,124,34,58,34,86,34,52,34,72,42,68,64,76,12,54,40,114,36,54,54,62,32,96,28,48,28,36,8,28,32
2015-03-12,656,796,12,28,24,44,16,96,30,44,24,56,34,96,24,54,28,54,26,76,32,52,50,100,50,80,60,74,24,56,38,120,30,50,44,58,30,68,38,62,36,48,22,48,54
2015-03-12,656,724,24,58,20,42,14,82,40,54,34,64,36,80,36,110,32,60,32,80,40,64,50,102,32,62,58,72,18,76,38,166,32,50,32,44,32,70,16,38,26,36,30,56,34
2015-03-12,656,628,14,41,41,63,18,82,38,54,42,72,32,76,32,106,24,50,22,56,44,66,46,92,28,60,32,44,8,54,28,138,20,38,20,32,26,90,28,50,22,34,32,56,32
2015-03-12,656,820,8,18,32,54,23,76,40,54,16,44,32,66,26,54,28,54,22,72,26,46,28,74,60,86,38,52,24,90,24,102,26,42,20,32,26,60,30,54,24,32,22,46,36
2015-03-12,656,838,10,22,20,38,14,48,40,52,16,44,26,60,26,68,22,44,6,41,9,29,40,90,12,38,26,38,8,42,34,110,26,44,30,44,14,77,27,53,18,28,12,30,46
2015-03-12,656,1118,8,20,22,40,12,46,14,28,14,42,38,82,28,82,32,54,20,50,30,52,50,94,26,52,18,30,10,38,32,106,8,26,38,50,12,48,16,42,28,36,24,42,38
2015-03-12,656,1038,10,20,14,32,34,114,12,26,18,44,32,80,8,34,28,52,26,62,26,48,34,80,12,38,32,44,8,34,8,,,,,,,,,,,,,
2015-03-13,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,20,39,18,29,30,68,16,34,18,26,10,28,28
2015-03-13,656,700,9,19,16,34,12,84,14,28,18,54,12,48,26,92,22,46,30,62,18,40,38,84,26,58,24,36,6,32,124,196,26,42,50,62,28,106,18,36,20,26,18,34,48
2015-03-13,656,98,8,18,14,34,14,52,14,26,14,38,8,38,20,44,6,24,6,32,5,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,656,693,12,36,42,60,36,92,44,58,44,76,62,152,24,146,38,106,36,68,58,86,72,124,50,78,40,52,28,64,30,174,24,42,42,54,14,48,32,84,20,28,8,28,22
2015-04-01,656,800,22,48,20,38,44,142,42,54,36,64,34,96,32,88,26,80,32,67,35,59,34,90,32,58,74,86,20,48,32,137,25,41,30,42,29,116,26,46,18,26,8,30,22
2015-04-01,656,898,26,40,18,38,36,96,42,54,32,58,54,92,46,156,24,54,60,124,56,104,68,210,102,182,75,189,149,304,44,286,34,52,58,68,36,102,34,62,26,34,24,42,26
2015-04-01,656,80,8,20,18,36,14,92,34,48,28,54,30,70,10,72,10,34,28,64,32,54,52,112,34,62,24,36,32,116,38,122,22,40,20,32,28,108,28,48,16,26,20,38,25
2015-04-01,656,1074,10,24,20,38,26,60,50,62,18,46,32,84,24,102,32,60,76,110,56,78,38,90,74,106,46,58,36,180,38,190,30,48,64,77,81,116,35,77,28,38,22,40,30
2015-04-01,656,714,10,22,22,40,33,130,36,68,18,48,30,76,28,114,24,50,34,102,26,52,32,88,36,62,64,78,28,82,32,106,28,48,40,52,34,102,14,32,19,26,8,26,22
2015-04-01,656,996,10,22,22,42,34,128,28,42,28,58,36,76,28,112,28,56,50,88,32,60,44,120,67,93,96,108,26,58,28,102,30,50,38,50,28,68,30,50,16,26,26,44,26
2015-04-01,656,944,24,36,46,66,32,98,42,56,40,70,52,156,32,83,31,93,42,84,68,90,52,118,80,114,64,76,28,84,38,256,32,72,52,64,38,104,34,60,18,26,26,46,28
2015-04-01,656,552,10,24,20,38,18,52,40,54,16,46,32,98,24,110,28,56,38,86,33,55,44,102,28,58,88,100,24,74,42,142,26,46,34,46,28,60,34,68,26,36,22,48,24
2015-04-01,656,996,26,52,48,68,18,72,36,48,44,74,45,131,27,79,27,75,36,66,34,62,46,92,36,66,33,111,63,177,41,308,34,52,56,68,30,119,28,47,29,39,23,69,5
2015-04-02,656,45227,30,50,38,70,39,77,40,54,42,80,60,114,44,82,30,92,43,119,14,40,34,90,16,58,50,66,10,84,16,110,8,30,28,42,14,60,18,42,31,41,10,32,23
2015-04-02,656,975,27,41,39,60,45,83,41,56,35,68,38,80,67,104,33,93,42,118,30,55,33,86,36,68,29,42,10,50,29,113,23,45,46,59,44,92,13,42,20,29,9,29,15
2015-04-02,656,978,42,60,46,70,66,140,54,68,20,54,46,94,56,144,50,113,56,122,64,108,42,96,52,92,48,64,42,97,37,133,8,28,36,50,33,70,32,56,20,30,10,30,14
2015-04-02,656,672,32,48,36,62,44,82,58,70,40,72,42,124,38,80,64,104,62,128,34,60,36,90,38,70,54,68,32,112,34,136,30,50,30,42,34,112,30,49,23,31,10,30,26
2015-04-02,656,768,36,52,38,62,18,76,44,56,34,66,46,140,52,90,34,94,44,116,42,66,30,98,82,118,56,71,57,153,46,208,34,58,44,60,34,138,34,54,30,38,12,30,14
2015-04-02,656,554,34,48,22,46,36,98,66,80,22,56,38,80,30,126,34,110,42,88,40,66,32,88,44,88,34,48,10,74,30,118,24,46,40,54,12,108,30,50,18,28,10,32,24
2015-04-02,656,868,29,44,34,58,34,88,42,54,38,70,34,86,32,110,34,104,36,84,46,78,28,88,40,76,80,96,38,126,36,128,26,46,24,38,30,72,32,52,28,36,10,30,30
2015-04-02,656,841,9,24,43,67,44,106,69,96,38,72,58,98,34,106,46,114,58,134,38,68,94,208,90,124,48,70,46,132,45,212,34,54,48,60,42,84,36,64,20,32,30,50,32
2015-04-02,656,424,32,48,30,54,36,88,40,54,18,50,34,76,75,160,32,106,34,74,38,68,50,132,42,78,40,56,24,82,32,120,24,46,36,52,36,80,34,58,19,30,10,30,30
2015-04-02,656,882,34,50,36,60,22,62,54,68,20,56,52,160,40,116,32,58,35,80,34,58,50,110,50,88,106,120,38,112,40,160,30,52,36,50,38,138,38,58,28,40,26,50,26
2015-04-02,656,631,13,27,20,46,38,120,34,50,56,92,30,92,16,82,30,98,48,114,32,56,48,102,32,68,86,100,38,80,26,106,24,44,22,34,28,108,16,34,38,50,8,28,26
2015-04-02,656,863,29,45,22,44,41,106,40,54,32,64,36,118,52,214,24,56,30,88,30,64,38,92,30,84,29,44,36,122,36,136,24,44,39,52,34,102,16,38,20,30,28,48,30
2015-04-02,656,752,22,32,22,40,16,50,74,102,26,52,46,84,62,114,44,112,54,128,52,86,58,128,90,118,84,94,38,108,32,148,24,40,36,46,32,68,32,50,28,34,27,40,28
2015-04-02,656,439,21,33,16,34,12,46,46,58,32,62,32,76,40,130,36,102,38,71,43,63,36,88,34,60,54,66,30,112,44,146,28,44,50,60,40,76,28,44,26,34,9,24,12
2015-04-02,656,952,24,36,15,33,12,52,48,60,19,44,33,89,34,108,30,57,57,92,37,63,58,114,46,74,40,52,51,317,50,326,33,49,39,49,39,107,33,57,31,39,22,35,27
2015-04-02,656,541,8,23,27,43,33,130,36,48,33,72,38,76,41,112,25,95,31,83,60,82,44,249,68,100,16,30,22,80,42,164,24,40,28,40,30,64,28,48,34,44,11,24,33
2015-04-02,656,768,8,18,30,46,14,114,48,58,26,52,33,102,58,148,34,58,38,82,34,56,42,108,58,86,54,66,36,140,38,142,34,50,48,58,40,122,30,48,28,36,22,38,32
2015-04-02,656,1067,7,17,32,48,28,116,34,46,16,44,36,158,46,104,27,78,36,102,34,54,46,94,44,80,60,72,8,58,32,118,28,47,35,47,38,126,32,48,14,22,22,38,32
2015-04-02,656,598,8,18,16,32,12,42,44,56,14,38,30,132,26,104,24,50,32,82,24,46,46,102,40,72,32,44,28,116,44,162,38,58,60,70,38,72,28,46,40,48,20,36,28
2015-04-02,656,670,8,22,16,34,28,118,50,62,50,82,36,114,32,90,32,82,36,108,34,58,42,98,52,86,64,78,30,64,48,148,44,62,40,54,34,72,36,60,28,38,28,50,18
2015-04-02,656,574,28,46,16,36,14,46,34,48,20,52,36,96,26,64,44,84,34,106,34,58,44,94,40,72,22,36,6,42,42,152,36,56,36,48,44,110,30,54,22,44,10,34,32
2015-04-02,656,660,10,36,20,46,18,100,34,50,30,60,24,74,26,68,28,56,12,92,26,50,66,136,28,60,32,46,8,46,62,158,34,54,22,36,32,70,34,58,24,36,22,44,36
2015-04-02,656,709,9,29,18,38,12,88,72,84,20,50,26,68,26,94,32,97,23,57,50,72,44,100,38,68,32,44,8,64,62,174,38,56,40,54,40,76,38,66,20,32,26,50,66
2015-04-02,656,642,32,48,16,39,13,51,30,44,18,50,34,78,24,68,8,34,6,40,14,38,52,116,24,52,22,36,6,56,38,130,24,42,22,34,32,82,30,50,34,44,10,32,32
2015-04-02,656,1026,28,46,18,38,14,98,20,38,30,60,8,58,28,96,24,52,6,40,36,60,30,98,40,70,38,52,24,90,32,150,28,46,30,44,18,59,33,55,32,42,12,36,36
2015-04-02,656,676,10,26,18,40,14,48,20,32,18,54,10,54,8,56,20,46,6,37,41,67,30,80,26,54,18,30,8,50,34,116,20,42,,,,,,,,,,
2015-04-03,656,769,8,24,22,46,14,50,18,32,18,52,10,48,8,38,8,34,20,57,31,57,20,74,28,58,28,42,6,54,30,138,6,24,38,52,26,64,28,48,20,28,32,58,8
2015-04-07,656,128,26,38,32,56,48,126,52,68,38,76,42,130,38,248,44,106,52,118,32,52,30,74,30,56,38,52,28,98,32,138,24,44,32,44,22,44,21,38,16,24,24,42,16
2015-04-07,656,652,22,36,30,50,28,110,40,52,34,60,26,66,26,90,24,50,30,90,28,52,28,68,38,66,14,26,18,98,34,112,22,38,30,42,28,108,14,32,32,40,26,42,16
2015-04-07,656,1030,30,44,34,56,34,62,64,80,35,66,50,112,80,182,38,82,74,118,34,56,44,127,62,94,96,181,121,442,40,206,26,51,39,53,34,66,38,60,20,30,24,46,52
2015-04-07,656,142,24,40,20,38,22,102,36,70,28,60,32,72,32,66,22,46,32,78,12,32,26,70,28,58,20,32,22,96,118,198,22,44,28,42,32,66,32,52,17,26,22,40,32
2015-04-07,656,1214,30,44,16,38,14,64,44,56,28,56,40,104,32,100,30,62,48,106,30,50,30,104,80,110,58,74,28,68,48,148,28,46,32,46,44,86,14,34,46,54,24,42,28
2015-04-07,656,891,7,17,20,40,30,104,36,50,24,50,28,70,32,126,22,50,30,106,30,50,30,94,52,80,58,80,42,74,50,140,26,46,48,62,32,58,32,52,28,38,24,44,28
2015-04-07,656,978,12,24,34,54,14,70,44,60,20,48,28,118,36,78,28,78,30,66,20,42,48,94,36,66,50,62,32,86,38,178,24,40,58,70,32,58,32,52,26,36,26,46,58
2015-04-07,656,1040,30,42,16,36,30,108,48,60,49,73,49,127,48,104,44,92,70,156,42,68,56,136,38,70,115,129,24,84,78,288,28,48,27,37,28,52,33,51,21,29,25,37,33
2015-04-07,656,361,25,34,13,33,29,116,33,45,27,53,26,64,27,93,21,81,25,64,23,43,31,71,45,71,43,54,17,42,32,109,29,46,32,45,26,53,28,47,22,31,24,40,30
2015-04-07,656,1376,12,24,34,60,38,86,41,56,36,70,30,88,38,91,33,100,38,71,45,78,63,120,34,72,64,92,50,130,34,149,27,48,35,49,40,100,34,54,18,26,22,40,36
2015-04-14,656,1026,10,22,34,52,36,128,50,64,32,62,40,98,42,74,32,56,56,86,38,61,31,79,26,56,41,52,30,80,42,134,24,42,36,48,12,40,28,48,20,28,10,30,19
2015-04-14,656,762,20,34,28,50,16,48,14,28,20,52,30,92,54,218,22,46,20,89,15,37,24,74,33,62,52,66,8,36,28,108,6,24,16,28,22,48,14,35,17,25,12,38,14
2015-04-14,656,1160,28,40,30,48,34,112,38,50,54,88,52,150,24,96,28,56,62,112,58,104,32,78,34,68,42,54,30,82,36,138,25,40,34,46,32,66,26,44,18,26,8,26,14
2015-04-14,656,884,22,34,32,52,34,106,34,44,28,74,36,144,32,102,28,52,30,80,30,50,38,82,34,60,32,44,22,102,28,172,6,26,20,34,18,62,30,48,18,26,10,28,12
2015-04-14,656,970,24,36,26,46,28,118,34,48,26,62,30,66,30,88,26,54,32,76,26,48,28,80,26,60,68,82,22,66,28,104,24,42,30,40,28,106,28,46,18,26,22,42,12
2015-04-14,656,1056,26,38,36,54,38,114,88,102,33,62,88,128,78,136,78,102,68,124,49,75,44,272,100,131,44,53,31,115,44,396,19,37,26,36,30,56,28,46,18,26,9,26,22
