day,busid,Travelto118,Dwell118,Travelto64,Dwell64,Travelto78,Dwell78,Travelto76,Dwell76
2015-02-03,648,506,52,94,72,114,32,328,20
2015-02-03,648,,,,,,,,134
2015-02-03,648,454,26,52,48,78,32,292,3
2015-02-03,648,,,,,,,,98
2015-02-03,648,410,32,60,38,66,34,310,1
2015-02-03,648,,,,,,,,190
2015-02-03,648,571,46,66,116,152,38,342,1
2015-02-03,648,1142,86,112,42,72,26,336,2
2015-02-03,648,,,,,,,,98
2015-02-03,648,446,30,52,33,62,34,288,2
2015-02-03,648,,,,,,,,170
2015-02-03,648,492,34,62,36,68,26,298,2
2015-02-03,648,,,,,,,,226
2015-02-03,648,592,64,98,178,218,80,536,392
2015-02-03,648,742,42,62,44,74,36,344,5
2015-02-03,648,,,,,,,,234
2015-02-03,648,550,32,60,35,72,14,308,12
2015-02-03,648,,,,,,,,81
2015-02-03,648,392,36,58,44,74,35,312,32
2015-02-03,648,,,,,,,,132
2015-02-03,648,577,70,142,99,131,28,342,882
2015-02-03,648,1206,28,46,36,66,32,310,2
2015-02-03,648,,,,,,,,192
2015-02-03,648,500,36,58,58,100,48,346,58
2015-02-03,648,,,,,,,,137
2015-02-03,648,528,120,198,141,174,24,328,2
2015-02-03,648,928,30,54,46,78,40,354,2
2015-02-03,648,,,,,,,,31
2015-02-03,648,409,32,58,50,86,32,398,2
2015-02-03,648,,,,,,,,161
2015-02-03,648,449,40,64,116,156,56,758,538
2015-02-03,648,1186,96,134,42,76,32,396,2
2015-02-03,648,604,54,78,102,134,30,372,2
2015-02-03,648,,,,,,,,136
2015-02-03,648,504,78,124,44,129,59,405,2
2015-02-03,648,1030,64,148,78,112,42,496,3
2015-02-03,648,,,,,,,
2015-02-26,648,,,,,,,,204
2015-02-26,648,580,48,68,58,84,38,360,37
2015-02-26,648,,,,,,,,267
2015-02-26,648,599,64,86,64,94,32,372,36
2015-02-26,648,,,,,,,,182
2015-02-26,648,458,36,56,68,106,33,354,42
2015-02-26,648,,,,,,,,273
2015-02-26,648,562,30,50,38,64,26,342,2
2015-02-26,648,,,,,,,,210
2015-02-26,648,544,63,105,106,137,49,350,2
2015-02-26,648,,,,,,,,213
2015-02-26,648,515,32,52,36,64,28,332,2
2015-02-26,648,,,,,,,,242
2015-02-26,648,572,32,54,34,60,26,304,4
2015-02-26,648,,,,,,,,234
2015-02-26,648,524,36,56,58,85,28,342,2
2015-02-26,648,,,,,,,,270
2015-02-26,648,663,97,181,48,78,34,333,2
2015-02-26,648,,,,,,,,224
2015-02-26,648,483,31,52,36,60,47,367,2
2015-02-26,648,,,,,,,,63
2015-02-26,648,329,34,52,31,60,30,283,37
2015-02-26,648,,,,,,,,132
2015-02-26,648,434,54,104,105,133,50,400,1
2015-02-26,648,,,,,,,,97
2015-02-26,648,370,38,58,46,72,34,326,1
2015-02-26,648,,,,,,,,92
2015-02-26,648,406,40,60,42,68,34,329,2
2015-02-26,648,,,,,,,,80
2015-02-26,648,422,76,118,68,102,34,382,3
2015-02-26,648,,,,,,,,31
2015-02-26,648,354,78,148,38,68,34,362,2
2015-02-26,648,,,,,,,,62
2015-02-26,648,314,32,54,66,94,28,314,2
2015-02-26,648,,,,,,,,18
2015-02-26,648,332,36,60,54,80,20,266,4
2015-02-26,648,,,,,,,,69
2015-02-26,648,522,180,226,102,134,34,336,2
2015-02-26,648,830,86,166,32,66,16,408,26
2015-02-26,648,,,,,,,
2015-01-21,649,,54,76,64,92,34,388,17
2015-01-21,649,,,,,,,,228
2015-01-21,649,570,40,64,42,72,28,344,12
2015-01-21,649,,,,,,,,144
2015-01-21,649,404,62,128,74,106,38,402,48
2015-01-21,649,,,,,,,,188
2015-01-21,649,474,48,68,40,68,14,326,2
2015-01-21,649,,,,,,,
2015-02-03,650,,36,,,,,,2
2015-02-03,650,,,,,,,,164
2015-02-03,650,1366,120,,,,,,2
2015-02-03,650,,62,,,,,,2
2015-02-03,650,,46,,,,,,2
2015-02-03,650,,,,,,,
2015-02-04,650,,,,,,,,420
2015-02-04,650,796,66,88,51,80,38,380,44
2015-02-04,650,,,,,,,,516
2015-02-04,650,854,46,70,52,82,30,406,38
2015-02-04,650,,,,,,,,338
2015-02-04,650,694,130,158,98,134,34,319,641
2015-02-04,650,879,32,50,36,64,28,372,40
2015-02-04,650,,,,,,,,350
2015-02-04,650,652,74,98,90,134,46,442,626
2015-02-04,650,892,42,62,42,72,30,340,14
2015-02-04,650,,,,,,,,294
2015-02-04,650,634,64,84,46,78,46,398,106
2015-02-04,650,,,,,,,,237
2015-02-04,650,538,48,72,91,121,36,344,66
2015-02-04,650,,,,,,,,378
2015-02-04,650,700,43,68,69,99,36,367,2
2015-02-04,650,,,,,,,,361
2015-02-04,650,699,41,65,112,146,26,371,2
2015-02-04,650,,,,,,,,116
2015-02-04,650,416,36,54,34,62,32,278,2
2015-02-04,650,,,,,,,,96
2015-02-04,650,318,32,84,56,83,41,362,43
2015-02-04,650,,,,,,,,125
2015-02-04,650,415,42,86,32,56,24,342,32
2015-02-04,650,,,,,,,,96
2015-02-04,650,356,16,32,32,56,36,262,2
2015-02-04,650,,,,,,,,112
2015-02-04,650,364,32,48,72,98,34,350,54
2015-02-04,650,,,,,,,,136
2015-02-04,650,456,46,70,40,64,18,306,39
2015-02-04,650,,,,,,,,120
2015-02-04,650,412,34,70,82,110,52,340,64
2015-02-04,650,,,,,,,,88
2015-02-04,650,416,64,84,33,58,37,358,40
2015-02-04,650,,,,,,,,232
2015-02-04,650,570,52,72,102,132,38,348,2
2015-02-04,650,,,,,,,,144
2015-02-04,650,468,48,66,40,68,18,288,2
2015-02-04,650,,,,,,,
2015-02-02,651,,82,106,52,88,34,348,38
2015-02-02,651,,,,,,,,120
2015-02-02,651,488,46,72,52,84,32,302,2
2015-02-02,651,,,,,,,,376
2015-02-02,651,686,42,84,88,136,40,376,2
2015-02-02,651,,,,,,,,228
2015-02-02,651,534,44,68,44,82,32,356,2
2015-02-02,651,,,,,,,,192
2015-02-02,651,520,61,87,73,110,46,397,43
2015-02-02,651,,,,,,,,240
2015-02-02,651,514,36,58,64,94,20,314,34
2015-02-02,651,,,,,,,,164
2015-02-02,651,510,36,62,56,86,38,328,4
2015-02-02,651,,,,,,,,144
2015-02-02,651,406,36,62,84,116,50,347,3
2015-02-02,651,,,,,,,,165
2015-02-02,651,469,40,66,60,92,42,377,37
2015-02-02,651,,,,,,,,198
2015-02-02,651,518,46,70,144,178,48,392,4
2015-02-02,651,,,,,,,,284
2015-02-02,651,602,30,50,38,69,31,373,2
2015-02-02,651,,,,,,,,304
2015-02-02,651,602,38,64,110,144,44,424,12
2015-02-02,651,,,,,,,,178
2015-02-02,651,434,42,100,72,110,24,338,2
2015-02-02,651,,,,,,,,136
2015-02-02,651,396,34,58,84,120,26,418,14
2015-02-02,651,,,,,,,,158
2015-02-02,651,438,62,84,56,88,30,424,14
2015-02-02,651,,,,,,,,178
2015-02-02,651,532,45,62,60,88,38,306,2
2015-02-02,651,,,,,,,,120
2015-02-02,651,412,58,78,68,114,38,370,14
2015-02-02,651,,,,,,,,190
2015-02-02,651,508,20,48,76,108,32,366,4
2015-02-02,651,,,,,,,,212
2015-02-02,651,562,74,96,92,120,48,442,2
2015-02-02,651,,,,,,,
2015-03-03,653,,,,,,,,312
2015-03-03,653,720,40,64,64,100,38,384,40
2015-03-03,653,1268,50,74,80,114,38,344,2
2015-03-03,653,,,,,,,,144
2015-03-03,653,410,22,50,78,118,34,356,40
2015-03-03,653,,,,,,,,174
2015-03-03,653,436,42,78,64,110,30,326,42
2015-03-03,653,,,,,,,,238
2015-03-03,653,609,94,149,116,160,45,360,556
2015-03-03,653,916,68,112,40,72,34,300,2
2015-03-03,653,,,,,,,,146
2015-03-03,653,506,34,56,44,73,27,325,2
2015-03-03,653,,,,,,,,206
2015-03-03,653,514,38,64,60,94,32,328,52
2015-03-03,653,,,,,,,,226
2015-03-03,653,737,84,162,64,102,36,321,520
2015-03-03,653,766,40,72,94,124,22,282,2
2015-03-03,653,,,,,,,,88
2015-03-03,653,396,52,80,78,114,44,392,14
2015-03-03,653,,,,,,,,108
2015-03-03,653,469,79,132,82,117,53,392,2
2015-03-03,653,,,,,,,,134
2015-03-03,653,758,77,106,42,76,30,382,4
2015-03-03,653,,,,,,,,72
2015-03-03,653,396,34,60,48,80,36,354,2
2015-03-03,653,,,,,,,,52
2015-03-03,653,400,34,94,80,117,17,391,47
2015-03-03,653,,,,,,,,91
2015-03-03,653,375,86,109,66,96,40,350,341
2015-03-03,653,637,35,55,83,112,32,348,2
2015-03-03,653,,,,,,,,57
2015-03-03,653,425,37,62,45,80,38,473,60
2015-03-03,653,,,,,,,,54
2015-03-03,653,348,46,68,114,146,50,740,372
2015-03-03,653,810,48,72,40,70,34,464,48
2015-03-03,653,,,,,,,
2015-01-12,654,,66,90,62,94,34,,212
2015-01-12,654,520,18,42,50,86,38,,182
2015-01-12,654,500,32,54,36,66,18,,168
2015-01-12,654,566,56,78,86,120,38,389,37
2015-01-12,654,,,,,,,,240
2015-01-12,654,646,66,90,55,84,35,402,32
2015-01-12,654,,,,,,,,152
2015-01-12,654,500,52,74,78,112,42,348,2
2015-01-12,654,,,,,,,,190
2015-01-12,654,550,18,40,48,78,34,388,40
2015-01-12,654,,,,,,,,174
2015-01-12,654,508,34,60,42,72,20,312,2
2015-01-12,654,,,,,,,,244
2015-01-12,654,595,84,172,105,148,40,408,62
2015-01-12,654,,,,,,,,114
2015-01-12,654,438,24,50,34,64,32,330,38
2015-01-12,654,,,,,,,,188
2015-01-12,654,496,56,84,60,92,38,392,49
2015-01-12,654,,,,,,,,178
2015-01-12,654,518,40,62,68,104,34,339,43
2015-01-12,654,,,,,,,,62
2015-01-12,654,362,44,70,50,88,33,322,4
2015-01-12,654,,,,,,,,142
2015-01-12,654,502,42,74,72,102,32,354,2
2015-01-12,654,,,,,,,,162
2015-01-12,654,470,34,58,80,110,34,348,2
2015-01-12,654,,,,,,,,194
2015-01-12,654,495,88,117,138,,,,
2015-01-12,654,,2,,,,,,2
2015-01-12,654,,,,,,,,110
2015-01-12,654,446,52,76,40,70,36,382,4
2015-01-12,654,,,,,,,,182
2015-01-12,654,474,38,62,90,126,64,416,2
2015-01-12,654,,,,,,,,124
2015-01-12,654,518,40,71,120,154,46,383,620
2015-01-12,654,960,166,190,48,76,32,382,48
2015-01-12,654,,,,,,,,306
2015-01-12,654,612,28,54,58,90,32,436,46
2015-01-12,654,,,,,,,,92
2015-01-12,654,444,36,66,58,90,66,526,16
2015-01-12,654,,,,,,,,357
2015-01-12,654,652,38,74,60,96,44,354,2
2015-01-12,654,,,,,,,,148
2015-01-12,654,458,22,44,52,84,36,388,308
2015-01-12,654,630,19,43,56,88,32,335,51
2015-01-12,654,,,,,,,,215
2015-01-12,654,530,40,64,52,84,18,344,46
2015-01-12,654,,,,,,,,601
2015-01-12,654,924,34,55,45,77,14,324,2
2015-01-12,654,,,,,,,,166
2015-01-12,654,512,48,76,64,98,46,414,178
2015-01-12,654,,,,,,,,162
2015-01-12,654,480,30,52,52,84,36,392,658
2015-01-12,654,976,36,62,86,122,42,364,120
2015-01-12,654,,,,,,,
2015-01-21,654,,20,42,46,74,32,,192
2015-01-21,654,512,56,84,60,90,14,346,30
2015-01-21,654,,,,,,,,112
2015-01-21,654,392,18,40,32,60,32,342,28
2015-01-21,654,,,,,,,,162
2015-01-21,654,522,54,78,72,110,36,418,34
2015-01-21,654,,,,,,,,218
2015-01-21,654,500,46,70,54,84,34,358,26
2015-01-21,654,,,,,,,,162
2015-01-21,654,516,38,68,76,106,28,290,2
2015-01-21,654,,,,,,,,154
2015-01-21,654,458,34,60,50,82,36,322,2
2015-01-21,654,,,,,,,,226
2015-01-21,654,514,38,60,32,62,32,,162
2015-01-21,654,498,74,123,154,202,47,429,73
2015-01-21,654,,,,,,,,138
2015-01-21,654,486,40,62,30,60,16,358,2
2015-01-21,654,,,,,,,,144
2015-01-21,654,496,35,60,56,87,38,342,51
2015-01-21,654,,,,,,,,191
2015-01-21,654,532,47,77,78,114,37,386,2
2015-01-21,654,,,,,,,,194
2015-01-21,654,498,45,68,47,74,34,315,2
2015-01-21,654,,,,,,,,193
2015-01-21,654,517,46,70,64,98,28,334,50
2015-01-21,654,,,,,,,,158
2015-01-21,654,452,32,56,42,74,30,392,2
2015-01-21,654,,,,,,,,199
2015-01-21,654,686,191,226,145,177,69,,
2015-01-21,654,,134,,,,,,2
2015-01-21,654,554,36,60,42,74,30,400,4
2015-01-21,654,,,,,,,,200
2015-01-21,654,518,40,72,92,126,44,356,2
2015-01-21,654,,,,,,,,192
2015-01-21,654,530,48,106,116,159,44,417,2
2015-01-21,654,,,,,,,,176
2015-01-21,654,602,46,70,44,74,34,400,42
2015-01-21,654,,,,,,,,196
2015-01-21,654,544,50,76,38,74,38,440,2
2015-01-21,654,,,,,,,,225
2015-01-21,654,550,36,66,82,116,90,632,66
2015-01-21,654,,,,,,,,182
2015-01-21,654,586,98,146,60,92,30,458,4
2015-01-21,654,834,22,42,38,68,28,384,2
2015-01-21,654,636,20,42,32,64,34,318,2
2015-01-21,654,,,,,,,,208
2015-01-21,654,538,56,98,52,84,38,486,806
2015-01-21,654,1108,30,50,54,84,36,418,2
2015-01-21,654,1010,22,70,36,86,38,412,562
2015-01-21,654,930,36,56,60,96,20,348,635
2015-01-21,654,988,60,80,34,70,42,372,40
2015-01-21,654,,,,,,,
2015-01-22,654,39704,34,54,53,88,36,,
2015-01-22,654,,,,10,,,,282
2015-01-22,654,624,20,40,30,60,30,352,12
2015-01-22,654,1064,14,34,37,66,14,392,468
2015-01-22,654,812,40,62,42,74,30,,210
2015-01-22,654,554,96,184,70,108,39,357,88
2015-01-22,654,,,,,,,,212
2015-01-22,654,534,28,50,50,82,30,280,1
2015-01-22,654,,,,,,,,154
2015-01-22,654,461,30,49,31,68,27,328,2
2015-01-22,654,,,,,,,,228
2015-01-22,654,579,51,78,85,123,42,400,642
2015-01-22,654,1174,84,90,48,87,23,343,2
2015-01-22,654,854,46,68,34,66,28,,
2015-01-22,654,,26,,,,,,2
2015-01-22,654,,,,,,,,170
2015-01-22,654,458,30,52,40,70,18,324,34
2015-01-22,654,,,,,,,,147
2015-01-22,654,530,75,121,170,206,64,433,2
2015-01-22,654,858,32,70,44,74,34,342,2
2015-01-22,654,,,,,,,,232
2015-01-22,654,554,36,58,44,76,34,334,34
2015-01-22,654,,,,,,,,102
2015-01-22,654,418,46,74,46,78,36,356,2
2015-01-22,654,,,,,,,,205
2015-01-22,654,719,83,106,130,160,53,389,4
2015-01-22,654,1106,34,54,30,60,30,298,2
2015-01-22,654,,,,,,,,178
2015-01-22,654,554,50,80,60,91,43,395,54
2015-01-22,654,,,,,,,,156
2015-01-22,654,654,79,107,147,178,52,483,2
2015-01-22,654,712,54,74,50,80,42,396,38
2015-01-22,654,,,,,,,,194
2015-01-22,654,572,52,76,46,78,50,350,2
2015-01-22,654,,,,,,,,192
2015-01-22,654,596,98,136,166,212,48,694,354
2015-01-22,654,832,66,101,43,77,24,472,42
2015-01-22,654,,,,,,,,124
2015-01-22,654,534,34,58,48,80,35,414,2
2015-01-22,654,1024,22,44,50,88,60,508,384
2015-01-22,654,764,43,74,91,126,38,397,2
2015-01-22,654,,,,,,,
2015-01-26,654,,40,64,69,100,352,,168
2015-01-26,654,452,58,82,60,92,32,360,32
2015-01-26,654,,,,,,,,204
2015-01-26,654,510,38,60,68,96,30,370,2
2015-01-26,654,,,,,,,,184
2015-01-26,654,520,32,60,36,66,30,312,34
2015-01-26,654,,,,,,,,210
2015-01-26,654,564,26,48,40,68,34,312,38
2015-01-26,654,,,,,,,,180
2015-01-26,654,542,74,162,148,186,45,394,2
2015-01-26,654,,,,,,,,148
2015-01-26,654,522,18,40,38,64,30,300,28
2015-01-26,654,,,,,,,,222
2015-01-26,654,542,36,68,76,123,35,337,2
2015-01-26,654,,,,,,,,220
2015-01-26,654,506,44,78,62,102,46,370,2
2015-01-26,654,,,,,,,,246
2015-01-26,654,561,43,67,46,76,33,374,34
2015-01-26,654,,,,,,,,118
2015-01-26,654,439,39,87,48,76,30,354,42
2015-01-26,654,,,,,,,,180
2015-01-26,654,470,34,60,50,80,14,300,2
2015-01-26,654,,,,,,,,189
2015-01-26,654,560,48,105,155,206,66,409,2
2015-01-26,654,,,,,,,,157
2015-01-26,654,507,24,46,40,68,30,384,2
2015-01-26,654,,,,,,,,204
2015-01-26,654,565,55,81,85,116,45,346,2
2015-01-26,654,,,,,,,,172
2015-01-26,654,513,36,80,70,109,49,432,2
2015-01-26,654,,,,,,,,165
2015-01-26,654,531,56,78,78,110,36,314,2
2015-01-26,654,,,,,,,,148
2015-01-26,654,434,42,66,58,93,31,387,2
2015-01-26,654,,,,,,,,57
2015-01-26,654,365,36,63,73,105,37,454,2
2015-01-26,654,,,,,,,,185
2015-01-26,654,662,72,127,96,125,39,341,70
2015-01-26,654,,,,,,,,108
2015-01-26,654,404,20,42,64,94,28,346,1
2015-01-26,654,710,20,46,44,76,36,373,43
2015-01-26,654,,,,,,,,249
2015-01-26,654,579,38,60,48,80,30,388,2
2015-01-26,654,1282,34,54,48,80,28,296,2
2015-01-26,654,1026,22,44,76,110,36,377,47
2015-01-26,654,,,,,,,,358
2015-01-26,654,668,30,52,66,100,28,324,2
2015-01-26,654,1070,44,66,58,96,40,332,4
2015-01-26,654,,,,,,,
2015-01-28,654,,,,,,,,393
2015-01-28,654,754,32,52,52,84,36,,
2015-01-28,654,,,,10,,,,454
2015-01-28,654,742,17,38,27,56,24,,242
2015-01-28,654,558,30,48,38,68,30,,524
2015-01-28,654,852,56,80,76,110,36,402,2
2015-01-28,654,970,34,58,48,78,28,304,2
2015-01-28,654,,,,,,,,198
2015-01-28,654,596,54,76,74,110,36,326,646
2015-01-28,654,940,30,52,58,88,32,348,14
2015-01-28,654,,,,,,,,198
2015-01-28,654,550,34,54,66,98,42,524,587
2015-01-28,654,1042,54,76,47,76,36,364,66
2015-01-28,654,,,,,,,,272
2015-01-28,654,688,46,72,42,82,30,342,18
2015-01-28,654,,,,,,,,96
2015-01-28,654,444,46,72,90,134,59,412,64
2015-01-28,654,,,,,,,,232
2015-01-28,654,552,41,62,118,148,44,398,4
2015-01-28,654,1032,38,60,58,90,56,330,2
2015-01-28,654,,,,,,,,87
2015-01-28,654,383,30,50,26,54,14,306,2
2015-01-28,654,,,,,,,,280
2015-01-28,654,606,38,58,46,80,34,338,2
2015-01-28,654,,,,,,,,293
2015-01-28,654,887,70,127,88,119,38,389,8
2015-01-28,654,1008,32,54,48,78,37,324,2
2015-01-28,654,,,,,,,,167
2015-01-28,654,501,45,95,147,186,21,508,499
2015-01-28,654,784,51,119,104,131,20,477,12
2015-01-28,654,,,,,,,,167
2015-01-28,654,457,38,58,52,80,23,467,38
2015-01-28,654,,,,,,,,175
2015-01-28,654,570,41,62,56,86,29,380,14
2015-01-28,654,,,,,,,,109
2015-01-28,654,398,29,49,70,100,37,578,13
2015-01-28,654,,,,,,,,110
2015-01-28,654,452,52,72,38,66,32,502,34
2015-01-28,654,,,,,,,,204
2015-01-28,654,472,30,50,60,86,26,310,2
2015-01-28,654,,,,,,,,194
2015-01-28,654,460,38,60,58,88,38,318,2
2015-01-28,654,,,,,,,,170
2015-01-28,654,466,238,298,80,128,44,396,2
2015-01-28,654,,,,,,,
2015-02-10,654,,48,80,64,100,42,414,44
2015-02-10,654,,,,,,,,119
2015-02-10,654,425,42,66,46,76,39,358,52
2015-02-10,654,,,,,,,,86
2015-02-10,654,450,41,62,58,97,27,357,54
2015-02-10,654,,,,,,,,64
2015-02-10,654,396,40,64,44,72,32,304,2
2015-02-10,654,,,,,,,,192
2015-02-10,654,680,103,145,184,230,42,475,2
2015-02-10,654,460,65,89,37,66,14,316,2
2015-02-10,654,,,,,,,,49
2015-02-10,654,380,37,61,32,64,27,342,4
2015-02-10,654,,,,,,,,105
2015-02-10,654,434,48,72,51,82,40,375,2
2015-02-10,654,,,,,,,,91
2015-02-10,654,501,104,158,86,130,34,398,4
2015-02-10,654,,,,,,,,129
2015-02-10,654,414,42,134,50,82,34,328,3
2015-02-10,654,,,,,,,,39
2015-02-10,654,307,22,52,32,58,14,245,1
2015-02-10,654,,,,,,,,157
2015-02-10,654,453,52,76,84,114,44,304,2
2015-02-10,654,,,,,,,,195
2015-02-10,654,582,35,54,34,63,29,349,17
2015-02-10,654,,,,,,,,129
2015-02-10,654,434,24,46,40,66,34,368,14
2015-02-10,654,,,,,,,,84
2015-02-10,654,422,96,118,62,92,32,404,53
2015-02-10,654,,,,,,,,52
2015-02-10,654,366,8,128,86,112,34,372,2
2015-02-10,654,,,,,,,,96
2015-02-10,654,396,30,52,44,74,38,378,14
2015-02-10,654,,,,,,,,72
2015-02-10,654,372,60,78,56,82,28,428,14
2015-02-10,654,,,,,,,,106
2015-02-10,654,462,42,62,100,128,50,468,2
2015-02-10,654,900,28,48,40,66,38,336,4
2015-02-10,654,,,,,,,
2015-02-11,654,,,,,,,,320
2015-02-11,654,604,40,64,54,86,44,380,2
2015-02-11,654,,,,,,,,726
2015-02-11,654,1040,38,66,44,72,28,324,2
2015-02-11,654,,,,,,,,235
2015-02-11,654,551,89,134,102,142,36,328,2
2015-02-11,654,,,,,,,,76
2015-02-11,654,318,54,76,52,80,14,320,70
2015-02-11,654,,,,,,,,468
2015-02-11,654,760,80,102,130,162,45,381,635
2015-02-11,654,915,20,46,36,66,28,316,2
2015-02-11,654,,,,,,,,337
2015-02-11,654,649,36,56,40,70,26,294,4
2015-02-11,654,,,,,,,,371
2015-02-11,654,667,65,91,72,102,48,332,2
2015-02-11,654,,,,,,,,345
2015-02-11,654,643,54,87,45,77,40,384,2
2015-02-11,654,,,,,,,,356
2015-02-11,654,660,40,68,129,161,38,336,2
2015-02-11,654,,,,,,,,196
2015-02-11,654,478,30,56,34,60,26,310,2
2015-02-11,654,,,,,,,,200
2015-02-11,654,487,36,58,76,105,35,306,2
2015-02-11,654,,,,,,,,217
2015-02-11,654,453,32,52,36,62,28,335,2
2015-02-11,654,,,,,,,,47
2015-02-11,654,286,21,38,29,56,27,355,3
2015-02-11,654,,,,,,,,76
2015-02-11,654,430,82,104,122,148,42,318,2
2015-02-11,654,,,,,,,,86
2015-02-11,654,410,40,60,70,94,26,344,36
2015-02-11,654,,,,,,,,118
2015-02-11,654,410,34,68,62,86,34,330,48
2015-02-11,654,,,,,,,,88
2015-02-11,654,370,34,54,34,60,36,316,42
2015-02-11,654,,,,,,,,80
2015-02-11,654,496,50,70,84,110,30,398,2
2015-02-11,654,,,,,,,,32
2015-02-11,654,338,40,62,36,60,10,280,2
2015-02-11,654,,,,,,,
2015-02-17,654,,20,44,40,69,43,,372
2015-02-17,654,693,42,66,42,74,36,370,36
2015-02-17,654,,,,,,,,300
2015-02-17,654,660,32,54,34,66,40,,148
2015-02-17,654,530,38,60,44,74,16,374,34
2015-02-17,654,,,,,,,,174
2015-02-17,654,570,68,94,78,112,34,328,48
2015-02-17,654,,,,,,,,324
2015-02-17,654,640,46,72,42,72,24,288,2
2015-02-17,654,,,,,,,,240
2015-02-17,654,560,42,64,39,66,32,302,2
2015-02-17,654,,,,,,,,318
2015-02-17,654,624,36,58,42,74,32,324,4
2015-02-17,654,,,,,,,,264
2015-02-17,654,654,158,216,100,139,45,353,58
2015-02-17,654,,,,,,,,102
2015-02-17,654,412,20,44,14,54,16,,400
2015-02-17,654,710,20,42,54,84,64,312,2
2015-02-17,654,,,,,,,,245
2015-02-17,654,564,40,64,74,107,41,407,4
2015-02-17,654,,,,,,,,222
2015-02-17,654,526,76,108,48,78,36,330,4
2015-02-17,654,,,,,,,,209
2015-02-17,654,558,50,74,54,90,32,330,2
2015-02-17,654,,,,,,,,270
2015-02-17,654,626,36,62,42,72,32,316,4
2015-02-17,654,,,,,,,,302
2015-02-17,654,662,87,196,148,192,77,485,2
2015-02-17,654,682,36,60,32,62,34,356,44
2015-02-17,654,,,,,,,,222
2015-02-17,654,628,26,48,66,94,36,342,2
2015-02-17,654,,,,,,,,106
2015-02-17,654,334,47,119,111,150,52,375,70
2015-02-17,654,,,,,,,,136
2015-02-17,654,348,40,62,32,59,11,273,27
2015-02-17,654,,,,,,,,149
2015-02-17,654,435,53,67,34,60,24,274,2
2015-02-17,654,,,,,,,,90
2015-02-17,654,298,16,36,54,78,23,328,1
2015-02-17,654,,,,,,,,92
2015-02-17,654,536,64,128,52,82,44,318,4
2015-02-17,654,966,30,54,34,60,30,276,4
2015-02-17,654,658,48,66,24,50,30,298,2
2015-02-17,654,,,,,,,,158
2015-02-17,654,386,30,52,32,60,22,241,1
2015-02-17,654,,,,,,,,157
2015-02-17,654,377,38,54,48,74,28,316,2
2015-02-17,654,1046,38,58,34,60,12,264,2
2015-02-17,654,1178,16,44,40,66,32,286,2
2015-02-17,654,1136,28,46,76,102,44,338,14
2015-02-17,654,,,,,,,
2015-02-19,654,,80,102,52,84,20,390,2
2015-02-19,654,,,,,,,,142
2015-02-19,654,432,41,66,58,90,36,344,42
2015-02-19,654,,,,,,,,222
2015-02-19,654,508,34,58,50,82,46,326,2
2015-02-19,654,,,,,,,,232
2015-02-19,654,712,106,170,120,168,46,418,2
2015-02-19,654,802,114,146,36,66,34,312,2
2015-02-19,654,,,,,,,,132
2015-02-19,654,443,29,53,68,100,22,344,46
2015-02-19,654,,,,,,,,196
2015-02-19,654,482,46,70,66,100,36,330,2
2015-02-19,654,,,,,,,,149
2015-02-19,654,635,82,182,52,83,43,418,4
2015-02-19,654,826,38,66,50,84,30,382,48
2015-02-19,654,,,,,,,,46
2015-02-19,654,312,44,64,36,62,42,388,2
2015-02-19,654,,,,,,,,148
2015-02-19,654,422,43,94,109,143,36,383,2
2015-02-19,654,,,,,,,,143
2015-02-19,654,636,71,123,36,72,32,308,2
2015-02-19,654,,,,,,,,369
2015-02-19,654,631,33,55,61,92,27,360,41
2015-02-19,654,,,,,,,,75
2015-02-19,654,411,42,64,74,111,37,496,14
2015-02-19,654,,,,,,,,60
2015-02-19,654,596,90,114,40,68,34,407,479
2015-02-19,654,749,44,70,60,90,32,448,12
2015-02-19,654,,,,,,,,30
2015-02-19,654,312,38,62,40,66,32,408,2
2015-02-19,654,,,,,,,,88
2015-02-19,654,524,84,108,118,152,32,598,320
2015-02-19,654,732,28,74,28,58,14,564,4
2015-02-19,654,,,,,,,
2015-02-23,654,,40,66,38,68,48,,562
2015-02-23,654,946,42,66,54,82,36,,290
2015-02-23,654,612,38,62,38,68,38,,520
2015-02-23,654,814,58,84,72,106,40,422,40
2015-02-23,654,,,,,,,,246
2015-02-23,654,568,48,70,58,94,32,344,36
2015-02-23,654,,,,,,,,366
2015-02-23,654,738,54,78,56,88,34,344,34
2015-02-23,654,,,,,,,,202
2015-02-23,654,540,40,64,40,70,40,355,17
2015-02-23,654,,,,,,,,276
2015-02-23,654,616,38,64,56,86,32,394,43
2015-02-23,654,,,,,,,,248
2015-02-23,654,737,122,222,108,140,42,391,59
2015-02-23,654,,,,,,,,39
2015-02-23,654,430,33,55,31,59,34,,302
2015-02-23,654,656,40,64,44,82,30,406,36
2015-02-23,654,,,,,,,,234
2015-02-23,654,516,46,80,58,92,52,380,55
2015-02-23,654,,,,,,,,336
2015-02-23,654,640,28,56,48,80,38,412,38
2015-02-23,654,,,,,,,,282
2015-02-23,654,626,126,184,66,98,14,401,48
2015-02-23,654,,,,,,,,233
2015-02-23,654,521,48,80,40,76,16,344,36
2015-02-23,654,,,,,,,,244
2015-02-23,654,640,84,158,173,213,59,,
2015-02-23,654,,4,,,,,,314
2015-02-23,654,610,22,50,52,82,40,296,4
2015-02-23,654,,,,,,,,282
